a-abook-refused	A	abook	c-cli	l0c	sha256:22039ece1eeb5b2276f703c41c8cf606bc9c59313d6e56a17081ac2db83200fe	campaign.sh bh2 abook refused	e12c7952beea56c9956350850db404bc24893fd52ebfd84587ecbf7d97364a03	a-abook-refused/report.json	0	28edffdc79b17dba27ddb96e9d2e60b7e6b47c63b7b533652689a86456c38011
a-khal-import	A	khal	python-cli	l0c	sha256:22039ece1eeb5b2276f703c41c8cf606bc9c59313d6e56a17081ac2db83200fe	campaign.sh bh3 khal import	12619d7d73cdfc4f38b5a722dbacf8def7afb0fc68064434323a6dad959f1bfe	a-khal-import/report.json	0	2efbd13796acfb9595200907024ae98b68e71f14e7f71fcd248f847f0843f3fd
a-khal-update	A	khal	python-cli	l0c	sha256:22039ece1eeb5b2276f703c41c8cf606bc9c59313d6e56a17081ac2db83200fe	campaign.sh bh3 khal update	12619d7d73cdfc4f38b5a722dbacf8def7afb0fc68064434323a6dad959f1bfe	a-khal-update/report.json	0	08ca979e2e01a4c318893fef8a27905983b6d3988402d856eae8122468e75caa
a-khal-new	A	khal	python-cli	l0c	sha256:22039ece1eeb5b2276f703c41c8cf606bc9c59313d6e56a17081ac2db83200fe	campaign.sh bh3 khal new	12619d7d73cdfc4f38b5a722dbacf8def7afb0fc68064434323a6dad959f1bfe	a-khal-new/report.json	0	41d45132ba38a24cc3da0f0fc1ea28033f6dfbb33a851510a0d54c900d3ff429
a-buku-add	A	buku	python-sqlite	l0c	sha256:102ba92c98979e302c0e6f2d88f295d03173b580b18cefe500d45a44a89aac15	assisted.sh buku	2d8154dc0ba9e877c0d2221e0fa80fc76f52870a77c1c6b3c903f30a7ac34575	a-buku-add/report.json	1	ec4aa28b24d112adbf27dc063371a5215d2248a287118c546b9f30f4ba69eb79
a-calcurse-purge	A	calcurse	c-cli	l0c	sha256:102ba92c98979e302c0e6f2d88f295d03173b580b18cefe500d45a44a89aac15	assisted.sh calcurse	5ad1038e18f00af4c9c77e434fa793a6b530b0a1bd18b840d373b5691fbeaf27	a-calcurse-purge/report.json	1	e2c933ed2707fadae76ec93cedf65dcaf802d9e6452dca01351ab00299794024
a-devtodo-remove	A	devtodo	cxx-cli	l0c	sha256:102ba92c98979e302c0e6f2d88f295d03173b580b18cefe500d45a44a89aac15	assisted.sh devtodo	a1e86ff0fd05e026887017359e7a7bbcde6e6189814e0b9a7af6152185f3eeff	a-devtodo-remove/report.json	1	377dfa48433f4a324ea549be93ebe36008807e4fcde67703df4ba108265cd685
a-stow-unfold	A	stow	perl-cli	l0c	sha256:102ba92c98979e302c0e6f2d88f295d03173b580b18cefe500d45a44a89aac15	assisted.sh stow	23b7c53b1a2d3a66178ca6584b7ca13c58a3525b6baecf0026e88693e0adfd0e	a-stow-unfold/report.json	1	f35fe509adef39df3c2219da39f541d03333610eebac658c7fd83b5414537ce5
a-watson-add	A	watson	python-cli	l0c	sha256:df66b6e1a87c2310e824f80d673962f581edfdae08542ec2309fa704dee6aed2	watson.sh watson	d10e06244f72b54ef15d8cd9c78159bdd74b21d9d90cc835187a26ad8b21d9b2	a-watson-add/report.json	2	7d4a30176cd014d0662fd3a73bf6b3a36f94fb6d0656fccbd2f3097ee72010ad
a-timew-a	A	timewarrior	c-cpp-cli	l0	sha256:df66b6e1a87c2310e824f80d673962f581edfdae08542ec2309fa704dee6aed2	dogfood.sh timew	418d4238c98cff70ce2f77bffcc6217699337838837242b2dd81590e7e901411	inv-timew/run/a/report.json	0	ea9ad71dec8339040780f9308c4ded697972f6948be5c27a897f473d18913202
a-timew-b	A	timewarrior	c-cpp-cli	l0c	sha256:df66b6e1a87c2310e824f80d673962f581edfdae08542ec2309fa704dee6aed2	dogfood.sh timew	418d4238c98cff70ce2f77bffcc6217699337838837242b2dd81590e7e901411	inv-timew/run/b/report.json	0	267bbb9995a656d88d7bab4d3f4d0b61bcc11193c5e1f25201f293d5fe759538
a-todoman-a	A	todoman	python-cli	l0	sha256:df66b6e1a87c2310e824f80d673962f581edfdae08542ec2309fa704dee6aed2	dogfood.sh todoman	2ae92db23b033bea41ae013f2e3422fea686135695aece664b8f3d3573e7513d	inv-todoman/run/a/report.json	0	9791302facbae7c02fd7c8df55b7d84661c4ae419eb28bc66dd88fd072cf38af
a-todoman-b	A	todoman	python-cli	l0c	sha256:df66b6e1a87c2310e824f80d673962f581edfdae08542ec2309fa704dee6aed2	dogfood.sh todoman	2ae92db23b033bea41ae013f2e3422fea686135695aece664b8f3d3573e7513d	inv-todoman/run/b/report.json	0	770ccba024f1459ec7c1fe5b1b21857757cc1f5e8956fe100c44931560ad60d1
ctl-pass-mv	control	pass	shell-helper	l0c	sha256:102ba92c98979e302c0e6f2d88f295d03173b580b18cefe500d45a44a89aac15	assisted.sh pass	b0b8ad3950faa4a8386c2cf91547c1b7a22254a5e1422fc1c2ed3db0fd2fdcc9	ctl-pass-mv/report.json	2	aa3a2cb2fd777158efca3b777e40dc582558f5378bcbc8a40ac7754c9b4e9a9c
b-2vcard	B	2vcard	perl-cli	l0	sha256:df66b6e1a87c2310e824f80d673962f581edfdae08542ec2309fa704dee6aed2	bgroup.sh 2vcard	ce175194e27565fb345268e71053326c57d38055029f4144104ebb10b06318f9	b-2vcard/report.json	0	882265cda9658c1c72204310e5d7d2b4687d734f11e8f2f2cc988e87971a5506
b-audiolink	B	audiolink	perl-cli	-	-	wall:W2	1c0d00210e46735be608f4cecfb3a0c2e7630b1434245ce8a0716d52c656257f	-	-	-
b-bogofilter-bdb	B	bogofilter-bdb	c-cli	l0	sha256:df66b6e1a87c2310e824f80d673962f581edfdae08542ec2309fa704dee6aed2	bgroup.sh bogofilter-bdb	8d03e8935e6df9e7a5e30bb269abd129cad580c6be8c7c3b9601160f8f3336d8	b-bogofilter-bdb/report.json	0	cee78b19136ed44c1cf4f654894a312b9cfe855b2a132064f6c10b0e11a17ec1
b-bogofilter-sqlite	B	bogofilter-sqlite	c-cli	l0	sha256:df66b6e1a87c2310e824f80d673962f581edfdae08542ec2309fa704dee6aed2	bgroup.sh bogofilter-sqlite	c38f9d476556820546613ba7cc3890eac11851ddf0bc4478afaf6867241ebfce	b-bogofilter-sqlite/report.json	1	012a85d5ae97a080671af66e9874bef26ffa2c11969b185a816f382469724709
b-bucardo	B	bucardo	perl-cli	-	-	wall:W2	3f77aefd576cefb96137cfef56e16d4f6dd60c8cefd9eaec31181a36052c7748	-	-	-
b-check-postgres	B	check-postgres	perl-cli	-	-	wall:W2	a3ab3cca12fb44de2c812b560254c8d3bfb30a5f0e78676488dcb1cf17fc5f1f	-	-	-
b-cookietool	B	cookietool	c-cli	l0	sha256:df66b6e1a87c2310e824f80d673962f581edfdae08542ec2309fa704dee6aed2	bgroup.sh cookietool	115fb58b17fd74347270cb08e55c2832dcf1f172ff9a96c1749e35b5485fd25f	b-cookietool/report.json	2	13c7eaff84743560eb2d2f9746b845383db1d0bc1bf119968ec3392f6e7ed7a0
b-cricket	B	cricket	perl-cli	-	-	wall:W2	101b4f53e6b4d4591cf21c672cc0961928b49b7f7637e5c79f6dd4a3582287d6	-	-	-
b-emboss	B	emboss	c-cli	l0	sha256:df66b6e1a87c2310e824f80d673962f581edfdae08542ec2309fa704dee6aed2	bgroup.sh emboss	519ae8aa3ebd566cfbd0513b7ebd666abd3892b7d413aa5d8f805a359f2269d5	b-emboss/report.json	0	f164bc804b7ab9196797624a53d4c3520ef21ea2778ff6dabf640d51fbc088b0
b-flamerobin	B	flamerobin	cxx-cli	-	-	wall:W3	b1ea75ea7541981a046f53ea07ebfec089d99eae7f1c3f21d30268c4e2f64665	-	-	-
b-gammu	B	gammu	c-cli	-	-	wall:W2	f82107e916c542cdeff3309016ddbfe67877a3510aad5333dfa51f7d7f1a3f0b	-	-	-
b-gnupg-agent	B	gnupg-agent	c-cli	-	-	wall:W3	c632ed12eaa1d05f7310d77364d00d7f2b0760b51b026ce2c6a0d4f1416071e0	-	-	-
b-goobook	B	goobook	python-cli	-	-	wall:W2	9007d6a7619203c9c50d73229ec2e1e3bfc2e7559603f7d2a6877871266681ff	-	-	-
b-hnb	B	hnb	c-cli	l0	sha256:df66b6e1a87c2310e824f80d673962f581edfdae08542ec2309fa704dee6aed2	bgroup.sh hnb	7b13efcd4a4800d71db0a909d2c1531452b95f41bc4088f55f9e70504c305269	b-hnb/report.json	2	638d3d3330b9351cb1dd4d7f0f67a6e20cd908025733a992f3f5a2b019d72c6c
b-hobbit-plugins	B	hobbit-plugins	perl-cli	-	-	wall:W2	c4694769fa6931caee18933013928e58bd6c72be261b71acc8c3874c5d21f9f6	-	-	-
b-icinga2-ido-mysql	B	icinga2-ido-mysql	cxx-cli	-	-	wall:W1	aed13f06963dc3a6032db3b6b5670d20b714a230c1f0c70d87b1196211db8c2c	-	-	-
b-icinga2-ido-pgsql	B	icinga2-ido-pgsql	cxx-cli	-	-	wall:W1	92696d69184ebaae92f5a0e26e4e41000ec1559e0d845a2879c3ebf2f1a2d2f7	-	-	-
b-lbdb	B	lbdb	perl-cli	l0	sha256:df66b6e1a87c2310e824f80d673962f581edfdae08542ec2309fa704dee6aed2	bgroup.sh lbdb	b47dca5b9c52cf928ac665082840c8b8f47781dea72bebc0313e5f40f4d73dae	b-lbdb/report.json	2	cfa99c644fdcf7af358a59f9dea088e37e5ed3ce630220b1954ded5981798d1a
b-ldap-git-backup	B	ldap-git-backup	perl-cli	-	-	wall:W2	cc45fe6180a1864af4f509ef01d47fee90a8f029b1704abd645669f4472381db	-	-	-
b-ldap-utils	B	ldap-utils	c-cli	-	-	wall:W2	76af15b774311bb2d9173962b57960f79059a174f79c6cf0f7ea990fa994a21b	-	-	-
